"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"0002","1603526051181844","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","0.0534960278321944",""
"0001","1603526051217203","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00404222226715377",""
"0002","1603526051221846","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0280147365190334",""
"0001","1603526051232705","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0413087892892852",""
"0002","1603526051237164","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.0418049909624298",""
"0001","1603526051276915","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0108635294881673",""
"0002","1603526051281231","1","32","8","922.375","-60.5","2.61390326255713","149.765625","0","0.00726585485241223",""
"0001","1603526051289492","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0127289665970124",""
"0002","1603526051294104","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","-0.012436278481366",""
"0001","1603526051329797","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00397201867983191",""
"0002","1603526051334155","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","0.00799441776188485",""
"0001","1603526051345152","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.020852128022224",""
"0002","1603526051349667","1","32","8","922.375","-60","2.61390326255713","149.765625","0","-0.0103205397686066",""
"0002","1603526051386615","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","0.00433290605420117",""
"0001","1603526051390976","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","0",""
"0002","1603526051401938","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","-0.0208956748535698",""
"0001","1603526051406229","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0104957852809693",""
"0001","1603526051442017","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.00447334896866617",""
"0002","1603526051446515","1","32","8","922.375","-60","2.58935956995096","148.359375","0","-0.0107740906447692",""
"0001","1603526051457312","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0209339278052468",""
"0002","1603526051461698","1","32","8","922.375","-60.5","2.6384469551633","151.171875","0","0.0843534020368175",""
"0001","1603526051498484","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00388837590815663",""
"0002","1603526051503322","1","32","8","922.375","-60","2.62003918570868","150.1171875","0","-0.0115384547057437",""
"0001","1603526051512868","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0111298813188699",""
"0002","1603526051517234","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","-0.0690449451799705",""
"0001","1603526051554889","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00380981444731503",""
"0002","1603526051559157","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0076374406836641",""
"0001","1603526051567785","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0248281967882483",""
"0002","1603526051572394","1","32","8","922.375","-60.5","2.57708772364788","147.65625","0","0.0120942972645331",""
"0001","1603526051607951","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0039857644000056",""
"0002","1603526051616459","1","32","8","922.375","-60.5","2.60776733940559","149.4140625","0","0.0181654615784211",""
"0002","1603526051624863","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0952476278502052",""
"0001","1603526051629095","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526051664830","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0160224398018991",""
"0001","1603526051669077","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00400410717049235",""
"0001","1603526051681752","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0505221973619329",""
"0002","1603526051686379","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.00742921773124623",""
"0001","1603526051721978","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0.0079596386859556",""
"0002","1603526051728527","1","32","8","922.375","-60.5","2.57708772364788","147.65625","0","-0.0113950042391543",""
"0002","1603526051737022","1","32","8","922.375","-60.5","2.56481587734479","146.953125","0","-0.0376909271078576",""
"0001","1603526051741141","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00835423539584747",""
"0001","1603526051777271","1","32","8","922.375","-44.5","0.803805932852076","46.0546875","0","-0.0132930151860469",""
"0002","1603526051781357","1","32","8","922.375","-60.5","2.55254403104171","146.25","0","-0.00722193359154731",""
"0001","1603526051792124","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.0323353288003686",""
"0002","1603526051796465","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0847721540326317",""
"0002","1603526051832316","1","32","8","922.375","-60.5","2.68753434037564","153.984375","0","0.0625168330163385",""
"0001","1603526051836492","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00360828103341654",""
"0001","1603526051847394","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0293693290938589",""
"0002","1603526051851595","1","32","8","922.375","-60.5","2.62003918570868","150.1171875","0","-0.0913436558844792",""
"0001","1603526051888045","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.00787642187845932",""
"0002","1603526051892485","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","-0.0156607691749205",""
"0001","1603526051903701","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526051908045","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0823096210234576",""
"0001","1603526051945644","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526051949984","1","32","8","922.375","-60.5","2.60163141625405","149.0625","0","-0.0267208443271031",""
"0001","1603526051959360","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0116719315318333",""
"0002","1603526051964057","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0796308882423346",""
"0001","1603526051999550","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526052008611","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.0287457400710374",""
"0001","1603526052018510","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526052022809","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","-0.0112756876243573",""
"0001","1603526052058277","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526052062619","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0",""
"0001","1603526052077072","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.00851780861349428",""
"0002","1603526052081829","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0333351822781104",""
"0001","1603526052117333","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.011929078728096",""
"0002","1603526052124022","1","32","8","922.375","-60","2.55254403104171","146.25","0","-0.00758856743491219",""
"0001","1603526052132657","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.0104471556310771",""
"0002","1603526052137013","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","0.0616165856710896",""
"0001","1603526052172298","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0121156539610977",""
"0002","1603526052176439","1","32","8","922.375","-60.5","2.62617510886022","150.46875","0","0.0284240219711453",""
"0001","1603526052187132","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0323767452252848",""
"0002","1603526052191284","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.0754897602044038",""
"0001","1603526052226820","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00403376871826812",""
"0002","1603526052231251","1","32","8","922.375","-60","2.58935956995096","148.359375","0","0.00400560995047477",""
"0001","1603526052241873","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0106352363575782",""
"0002","1603526052246528","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.0419171860681089",""
"0002","1603526052281927","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0271350398978432",""
"0001","1603526052286217","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00361023391869531",""
"0001","1603526052296751","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0303953318569632",""
"0002","1603526052300919","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0",""
"0001","1603526052336242","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0002","1603526052340541","1","32","8","922.375","-60","2.6384469551633","151.171875","0","0.0404048793323469",""
"0001","1603526052351459","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0210412318973024",""
"0002","1603526052355711","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.0738724779323912",""
"0001","1603526052392483","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0039024037853604",""
"0002","1603526052396865","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","-0.00778015322401832",""
"0001","1603526052407637","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0211287069936155",""
"0002","1603526052412284","1","32","8","922.375","-60","2.6384469551633","151.171875","0","0.0934450947542399",""
"0001","1603526052447905","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00397566834435842",""
"0002","1603526052452589","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.0397201867983191",""
"0001","1603526052465575","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0181202278314233",""
"0002","1603526052470144","1","32","8","922.375","-60.5","2.62617510886022","150.46875","0","0.0729557221945315",""
"0002","1603526052505520","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","-0.0135763409846188",""
"0001","1603526052509672","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.00363045587887215",""
"0001","1603526052520458","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0148425934443376",""
"0002","1603526052524614","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.050306550609812",""
"0001","1603526052559957","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.00405307002432024",""
"0002","1603526052564169","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","0.00809466377907344",""
"0001","1603526052574574","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0109524671882483",""
"0002","1603526052578690","1","32","8","922.375","-60","2.66299064776947","152.578125","0","0.143323377699754",""
"0001","1603526052614292","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00403072191174342",""
"0002","1603526052618734","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0599686143581904",""
"0001","1603526052632119","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.00898032270660375",""
"0002","1603526052636576","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","0.0358910913329503",""
"0002","1603526052672023","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.00903276513615398",""
"0001","1603526052676231","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0001","1603526052686872","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0002","1603526052691413","1","32","8","922.375","-60.5","2.54640810789016","145.8984375","0","-0.0495385908893115",""
"0001","1603526052727058","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0002","1603526052734266","1","32","8","922.375","-60.5","2.60776733940559","149.4140625","0","0.0373584609923751",""
"0001","1603526052742699","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.0102354205543523",""
"0002","1603526052746971","1","32","8","922.375","-60.5","2.6384469551633","151.171875","0","0.0630036256948544",""
"0002","1603526052782595","1","32","8","922.375","-60","2.44209741431394","139.921875","0","-0.143806164734449",""
"0001","1603526052786742","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526052797619","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","0.223771064343925",""
"0001","1603526052801868","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0001","1603526052837649","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526052842329","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0.00358068022569056",""
"0001","1603526052854637","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526052858982","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0769073261949799",""
"0001","1603526052894365","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00402970733212407",""
"0002","1603526052898538","1","32","8","922.375","-60","2.64458287831485","151.5234375","0","0.0121416887114945",""
"0001","1603526052911441","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526052916181","1","32","8","922.375","-60","2.58935956995096","148.359375","0","-0.0816658117109123",""
"0001","1603526052951525","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526052955980","1","32","8","922.375","-60.5","2.58322364679942","148.0078125","0","-0.00402251847761564",""
"0001","1603526052967011","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0103378672924335",""
"0002","1603526052971424","1","32","8","922.375","-60","2.56481587734479","146.953125","0","-0.0310979434519474",""
"0001","1603526053006986","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526053013197","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0268270291871394",""
"0001","1603526053022448","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0207078273044399",""
"0002","1603526053027031","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","-0.0231447466951894",""
"0001","1603526053062637","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0119504500901211",""
"0002","1603526053069192","1","32","8","922.375","-60.5","2.5954954931025","148.7109375","0","0",""
"0001","1603526053077780","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0211440550605065",""
"0002","1603526053082389","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","-0.0121309549814825",""
"0002","1603526053118000","1","32","8","922.375","-60","2.58322364679942","148.0078125","0","-0.0044955831875158",""
"0001","1603526053122207","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526053135035","1","32","8","922.375","-60.5","2.57095180049633","147.3046875","0","-0.0187956809968447",""
"0001","1603526053139239","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0093994958249545",""
"0002","1603526053174792","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0.0201338396874293",""
"0001","1603526053178957","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00403072191174342",""
"0001","1603526053189444","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0305315558101697",""
"0002","1603526053193658","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.0169715056599836",""
"0001","1603526053230456","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00780709123625402",""
"0002","1603526053235437","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","-0.00383188235454714",""
"0001","1603526053244761","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0111913465844547",""
"0002","1603526053248974","1","32","8","922.375","-60","2.65071880146639","151.875","0","0.0827838878802079",""
"0001","1603526053284403","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0121153483343897",""
"0002","1603526053288715","1","32","8","922.375","-60.5","2.56481587734479","146.953125","0","-0.0563974479874374",""
"0001","1603526053300317","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.0100598349183502",""
"0002","1603526053304645","1","32","8","922.375","-60","2.61390326255713","149.765625","0","0.0803978470260515",""
"0001","1603526053340262","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0",""
"0002","1603526053344486","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.00803655595445019",""
"0002","1603526053355128","1","32","8","922.375","-60","2.6384469551633","151.171875","0","0.0902605973824234",""
"0001","1603526053359348","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0251638184361246",""
"0001","1603526053394755","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.0180859392651877",""
"0002","1603526053398942","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0401929598255552",""
"0001","1603526053409475","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0002","1603526053414046","1","32","8","922.375","-60","2.62617510886022","150.46875","0","0.0953939298209498",""
"0001","1603526053449486","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0",""
"0002","1603526053454373","1","32","8","922.375","-60.5","2.57095180049633","147.3046875","0","-0.0357286660553878",""
"0001","1603526053465105","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0204996751252481",""
"0002","1603526053469748","1","32","8","922.375","-60","2.60776733940559","149.4140625","0","0.0624750099085366",""
"0002","1603526053505125","1","32","8","922.375","-60","2.60163141625405","149.0625","0","-0.00452531907427495",""
"0001","1603526053509346","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00361863911056769",""
"0001","1603526053520106","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0148784584470841",""
"0002","1603526053524519","1","32","8","922.375","-60.5","2.57708772364788","147.65625","0","-0.0330189157245798",""
"0001","1603526053559907","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.00402231634608741",""
"0002","1603526053564046","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.00405019892454841",""
"0002","1603526053574557","1","32","8","922.375","-60","2.5954954931025","148.7109375","0","0.0609236848599087",""
"0001","1603526053578761","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00849115375467407",""
"0001","1603526053614396","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526053618737","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.0144945416831711",""
"0001","1603526053629699","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.020922984106466",""
"0002","1603526053633911","1","32","8","922.375","-60.5","2.58935956995096","148.359375","0","0.0316512876414838",""
"0001","1603526053669317","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.00808179175579913",""
"0002","1603526053673573","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.00807282602443775",""
"0001","1603526053684725","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","-0.0103902007327768",""
"0002","1603526053689084","1","32","8","922.375","-60.5","2.63231103201176","150.8203125","0","0.0928908462391609",""
"0001","1603526053724517","1","32","8","922.375","-44.5","0.816077779155161","46.7578125","0","0",""
"0002","1603526053731037","1","32","8","922.375","-60","2.63231103201176","150.8203125","0","0",""
"0001","1603526053739290","1","32","8","922.375","-44.5","0.809941856003619","46.40625","0","-0.0108368112699266",""
"0002","1603526053743858","1","32","8","922.375","-60","2.57708772364788","147.65625","0","-0.112380462991625",""
"0001","1603526053779714","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0.00792065173612829",""
"0002","1603526053786728","1","32","8","922.375","-60","2.57708772364788","147.65625","0","0",""
"0001","1603526053795760","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0299312376088667",""
"0002","1603526053800502","1","32","8","922.375","-60","2.54027218473862","145.546875","0","-0.0697366979340605",""
"0001","1603526053835915","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0119605687628409",""
"0002","1603526053840197","1","32","8","922.375","-60","2.55867995419325","146.6015625","0","0.0120991721544747",""
"0001","1603526053851028","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","0",""
"0002","1603526053855113","1","32","8","922.375","-60.5","2.60163141625405","149.0625","0","0.0751304297555896",""
"0001","1603526053890537","1","32","8","922.375","-44.5","0.840621471761331","48.1640625","0","0.0121561324931503",""
"0002","1603526053895233","1","32","8","922.375","-60","2.60163141625405","149.0625","0","0",""
"0002","1603526053906092","1","32","8","922.375","-60.5","2.63231103201176","150.8203125","0","0.0737140680037872",""
"0001","1603526053910238","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","-0.0162521915527765",""
"0001","1603526053947143","1","32","8","922.375","-44.5","0.834485548609789","47.8125","0","0.00433795455603915",""
"0002","1603526053951797","1","32","8","922.375","-60","2.57095180049633","147.3046875","0","-0.035027286487392",""
"0002","1603526053962423","1","32","8","922.375","-60","2.54027218473862","145.546875","0","-0.0753304220264563",""
"0001","1603526053966698","1","32","8","922.375","-44.5","0.822213702306704","47.109375","0","-0.0163735323846203",""
"0001","1603526054002043","1","32","8","922.375","-44.5","0.828349625458246","47.4609375","0","0.0045294161236561",""
"0002","1603526054008778","1","32","8","922.375","-60.5","2.55867995419325","146.6015625","0","0.010360837852915",""
