"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"0001","1603527093931558","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0121370862164685",""
"0002","1603527093935792","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0.00809384528884072",""
"0001","1603527093944373","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0",""
"0002","1603527093948554","1","32","8","922.375","-56","5.43642791226671","311.484375","0","-0.0376333363635696",""
"0002","1603527093984129","1","32","8","922.375","-56","5.44256383541826","311.8359375","0","0.00450013247760014",""
"0001","1603527093988311","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0",""
"0001","1603527093996514","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0585489014594508",""
"0002","1603527094000704","1","32","8","922.375","-56","5.4916512206306","314.6484375","0","0.0772692430241327",""
"0002","1603527094036258","1","32","8","922.375","-55.5","5.41802014281208","310.4296875","0","-0.0540334858155904",""
"0001","1603527094040500","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","0",""
"0001","1603527094049236","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.0183255738198975",""
"0002","1603527094053655","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0.0276068654751897",""
"0002","1603527094089274","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0",""
"0001","1603527094093570","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527094102182","1","32","8","922.375","-56","5.46710752802443","313.2421875","0","0.0620127877636446",""
"0001","1603527094106379","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0124984161832013",""
"0001","1603527094141835","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.00451523614876537",""
"0002","1603527094146510","1","32","8","922.375","-55.5","5.43029198911517","311.1328125","0","-0.021669222102142",""
"0001","1603527094154820","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0123290113893435",""
"0002","1603527094159095","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","0.0254417501614025",""
"0001","1603527094194476","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0121110711789357",""
"0002","1603527094199137","1","32","8","922.375","-55.5","5.41802014281208","310.4296875","0","-0.0159924292383622",""
"0001","1603527094207699","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.0121071022378148",""
"0002","1603527094212164","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0.0368677852668976",""
"0001","1603527094247543","1","32","8","922.375","-42.5","5.30757352608432","304.1015625","0","0.0160719017057148",""
"0002","1603527094251761","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.00808607787916382",""
"0001","1603527094260266","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0754973887718109",""
"0002","1603527094264899","1","32","8","922.375","-55.5","5.48551529747905","314.296875","0","0.0731125953222522",""
"0001","1603527094300548","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0119228598051704",""
"0002","1603527094304842","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","-0.0200400837306443",""
"0001","1603527094313404","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.0124527234669123",""
"0002","1603527094317739","1","32","8","922.375","-55.5","5.39961237335746","309.375","0","-0.111718222533583",""
"0002","1603527094353211","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.0361055960511107",""
"0001","1603527094357467","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.0108997716603925",""
"0002","1603527094365920","1","32","8","922.375","-56","5.4486997585698","312.1875","0","0",""
"0001","1603527094370174","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0377962255978496",""
"0001","1603527094405883","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.00896649096253745",""
"0002","1603527094410317","1","32","8","922.375","-56","5.4916512206306","314.6484375","0","0.0252414687982155",""
"0002","1603527094418730","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","-0.114174881414923",""
"0001","1603527094423028","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0186750904509332",""
"0001","1603527094460055","1","32","8","922.375","-42.5","5.30143760293278","303.75","0","0.0129709843809079",""
"0002","1603527094464389","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0",""
"0001","1603527094472647","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0508552137517868",""
"0002","1603527094477324","1","32","8","922.375","-56","5.46710752802443","313.2421875","0","0.0247533379034596",""
"0002","1603527094512699","1","32","8","922.375","-56","5.4916512206306","314.6484375","0","0.0181022996908127",""
"0001","1603527094517012","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0001","1603527094525403","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0381580771995293",""
"0002","1603527094530026","1","32","8","922.375","-55.5","5.405748296509","309.7265625","0","-0.12935251229115",""
"0001","1603527094565384","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.00800841464148595",""
"0002","1603527094569659","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","0.024236199059969",""
"0001","1603527094578182","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.0250183173762502",""
"0002","1603527094582629","1","32","8","922.375","-56","5.43029198911517","311.1328125","0","-0.0246865401527564",""
"0001","1603527094618229","1","32","8","922.375","-42.5","5.25235021772044","300.9375","0","-0.00799521626541938",""
"0002","1603527094622817","1","32","8","922.375","-56","5.46097160487288","312.890625","0","0.0199179124229403",""
"0002","1603527094631108","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","-0.0772366242386322",""
"0001","1603527094635293","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","0.0281456070482815",""
"0001","1603527094671864","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.0175102909836346",""
"0002","1603527094676211","1","32","8","922.375","-56","5.43029198911517","311.1328125","0","-0.00354948036473461",""
"0001","1603527094684798","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0371328775840324",""
"0002","1603527094689175","1","32","8","922.375","-55.5","5.39347645020591","309.0234375","0","-0.0740938967404929",""
"0001","1603527094724589","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.00402332720692179",""
"0002","1603527094728776","1","32","8","922.375","-55.5","5.41188421966054","310.078125","0","0.0121278916863684",""
"0002","1603527094737227","1","32","8","922.375","-55.5","5.46710752802443","313.2421875","0","0.170492239500133",""
"0001","1603527094741383","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.00953270292310498",""
"0001","1603527094777360","1","32","8","922.375","-42.5","5.25848614087198","301.2890625","0","-0.0133495466178913",""
"0002","1603527094781594","1","32","8","922.375","-55.5","5.43029198911517","311.1328125","0","-0.0216501741687234",""
"0001","1603527094790122","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0501777818180928",""
"0002","1603527094794501","1","32","8","922.375","-56","5.4486997585698","312.1875","0","0.037210555409613",""
"0001","1603527094829873","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0",""
"0002","1603527094834121","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","-0.0040406918952707",""
"0001","1603527094842545","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0",""
"0002","1603527094847104","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.0369927319319013",""
"0001","1603527094882572","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.00399960558849339",""
"0002","1603527094887150","1","32","8","922.375","-55.5","5.28302983347815","302.6953125","0","-0.0919472830366173",""
"0001","1603527094895800","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0242050518431547",""
"0002","1603527094900104","1","32","8","922.375","-56","5.41802014281208","310.4296875","0","0.271887346270939",""
"0001","1603527094935840","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527094940203","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","0.0239545444361144",""
"0002","1603527094948594","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","-0.0572371157992939",""
"0001","1603527094952721","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00948357401164771",""
"0002","1603527094987960","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","0.00406676352412297",""
"0001","1603527094992300","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.00404487765963326",""
"0002","1603527095000674","1","32","8","922.375","-55.5","5.46710752802443","313.2421875","0","0.0503672212964055",""
"0001","1603527095005045","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0251223558871126",""
"0001","1603527095040648","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00449659334580302",""
"0002","1603527095044890","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.0253447957805856",""
"0001","1603527095053686","1","32","8","922.375","-42.5","5.30143760293278","303.75","0","0.0368366803705994",""
"0002","1603527095059138","1","32","8","922.375","-56","5.41188421966054","310.078125","0","-0.0224722365090714",""
"0002","1603527095094582","1","32","8","922.375","-55.5","5.41802014281208","310.4296875","0","0.00451676483722562",""
"0001","1603527095098840","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.0106364140202834",""
"0002","1603527095107429","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0.0747686835326341",""
"0001","1603527095111843","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0123119443890352",""
"0001","1603527095147704","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00446424285130434",""
"0002","1603527095152039","1","32","8","922.375","-55.5","5.46097160487288","312.890625","0","0.00358870685699675",""
"0002","1603527095161767","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","-0.0658273901688425",""
"0001","1603527095165942","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.00877794785012748",""
"0001","1603527095201344","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527095205634","1","32","8","922.375","-56","5.39347645020591","309.0234375","0","-0.0255464355947381",""
"0001","1603527095213995","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0253090210877599",""
"0002","1603527095218486","1","32","8","922.375","-56","5.405748296509","309.7265625","0","0.0249131983956777",""
"0002","1603527095253984","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0.0225494693913213",""
"0001","1603527095258257","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0108507667676986",""
"0001","1603527095266597","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0383914179593825",""
"0002","1603527095270952","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","0.028304846692119",""
"0001","1603527095306345","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.00805535940880673",""
"0002","1603527095311022","1","32","8","922.375","-55.5","5.41802014281208","310.4296875","0","-0.023971881141596",""
"0002","1603527095319493","1","32","8","922.375","-56","5.41802014281208","310.4296875","0","0",""
"0001","1603527095323778","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.018366570629338",""
"0001","1603527095359420","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0",""
"0002","1603527095363841","1","32","8","922.375","-55.5","5.50392306693368","315.3515625","0","0.0505387160744284",""
"0001","1603527095372239","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0124886662680884",""
"0002","1603527095376457","1","32","8","922.375","-56","5.46097160487288","312.890625","0","-0.0888273216736188",""
"0002","1603527095411949","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.0270639377139567",""
"0001","1603527095416095","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0036504061676994",""
"0002","1603527095424569","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0.0634279765810717",""
"0001","1603527095428766","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0379036097128778",""
"0001","1603527095464218","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.0180629823863957",""
"0002","1603527095468535","1","32","8","922.375","-55.5","5.42415606596363","310.78125","0","-0.0182063654745286",""
"0001","1603527095477151","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.0618929145946899",""
"0002","1603527095481486","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0.0618068924757258",""
"0002","1603527095517070","1","32","8","922.375","-56","5.405748296509","309.7265625","0","-0.0359919543369211",""
"0001","1603527095521339","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.00724595876213565",""
"0001","1603527095529850","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0188100355881359",""
"0002","1603527095534109","1","32","8","922.375","-56","5.43029198911517","311.1328125","0","0.0375825372124244",""
"0002","1603527095569409","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0.00453519016687323",""
"0001","1603527095573809","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00364185292865227",""
"0001","1603527095582454","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0370369491938982",""
"0002","1603527095586873","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.0183339684941165",""
"0001","1603527095622641","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","0",""
"0002","1603527095626988","1","32","8","922.375","-56","5.405748296509","309.7265625","0","-0.0279358217682756",""
"0001","1603527095635379","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","0",""
"0002","1603527095639526","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","0.0766113636420282",""
"0001","1603527095674848","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.00405615072311498",""
"0002","1603527095679138","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","0.00808301589874912",""
"0001","1603527095687607","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527095691697","1","32","8","922.375","-56","5.43642791226671","311.484375","0","-0.0382416305973306",""
"0001","1603527095727412","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527095731732","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.00799761273338953",""
"0001","1603527095740235","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.0374543116799403",""
"0002","1603527095744412","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","0.0252511376799093",""
"0001","1603527095779880","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0121144315467745",""
"0002","1603527095784014","1","32","8","922.375","-55.5","5.46097160487288","312.890625","0","0.0161701139225923",""
"0001","1603527095792367","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0002","1603527095796715","1","32","8","922.375","-56","5.44256383541826","311.8359375","0","-0.0378140806764723",""
"0002","1603527095832145","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.0045185496158799",""
"0001","1603527095836458","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00363094991927207",""
"0002","1603527095844875","1","32","8","922.375","-55.5","5.49778714378214","315","0","0.100607832138649",""
"0001","1603527095849072","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.012691629371383",""
"0001","1603527095884760","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.00897176714249187",""
"0002","1603527095889080","1","32","8","922.375","-56","5.4486997585698","312.1875","0","-0.0289726886805791",""
"0001","1603527095897394","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0126715381423639",""
"0002","1603527095902013","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","-0.012378582918938",""
"0001","1603527095937436","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.00399810730959055",""
"0002","1603527095941615","1","32","8","922.375","-55.5","5.48551529747905","314.296875","0","0.0282976993645365",""
"0001","1603527095950254","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0124896405750215",""
"0002","1603527095954815","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","-0.0727691876775568",""
"0002","1603527095990192","1","32","8","922.375","-55.5","5.44256383541826","311.8359375","0","-0.00452531907427495",""
"0001","1603527095994349","1","32","8","922.375","-42.5","5.25848614087198","301.2890625","0","-0.0145224821762671",""
"0001","1603527096002758","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0761527948106196",""
"0002","1603527096006977","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.0286134428758937",""
"0001","1603527096042524","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.0040258565832778",""
"0002","1603527096047014","1","32","8","922.375","-56","5.39347645020591","309.0234375","0","-0.0199930330557516",""
"0002","1603527096055289","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.174118418853852",""
"0001","1603527096059460","1","32","8","922.375","-42.5","5.3198453723874","304.8046875","0","0.0472638795732832",""
"0001","1603527096095139","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","-0.0179480605275512",""
"0002","1603527096099771","1","32","8","922.375","-56","5.44256383541826","311.8359375","0","-0.00359903360664145",""
"0002","1603527096108164","1","32","8","922.375","-55.5","5.4486997585698","312.1875","0","0.0190744921828458",""
"0001","1603527096112376","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.0185754148506846",""
"0001","1603527096148091","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.0134474769332738",""
"0002","1603527096152453","1","32","8","922.375","-56","5.41802014281208","310.4296875","0","-0.0180735863183437",""
"0002","1603527096160827","1","32","8","922.375","-56","5.4486997585698","312.1875","0","0.0955888541262389",""
"0001","1603527096165098","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0282399387706165",""
"0001","1603527096200635","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.00900988901092523",""
"0002","1603527096206019","1","32","8","922.375","-56","5.47324345117597","313.59375","0","0.0141699604257944",""
"0002","1603527096214560","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.149951727329938",""
"0001","1603527096218761","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.0264965595648171",""
"0002","1603527096254090","1","32","8","922.375","-56","5.46710752802443","313.2421875","0","0.0283492408356786",""
"0001","1603527096258287","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0",""
"0001","1603527096267831","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0167741212165366",""
"0002","1603527096272562","1","32","8","922.375","-55.5","5.41188421966054","310.078125","0","-0.0780007533572772",""
"0001","1603527096308031","1","32","8","922.375","-42.5","5.29530167978123","303.3984375","0","0.00796478671097637",""
"0002","1603527096312080","1","32","8","922.375","-56","5.4486997585698","312.1875","0","0.0243067280060669",""
"0001","1603527096320505","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","-0.0128340719008037",""
"0002","1603527096325169","1","32","8","922.375","-55.5","5.51619491323677","316.0546875","0","0.134541549529901",""
"0001","1603527096360604","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","-0.00399242407268573",""
"0002","1603527096364867","1","32","8","922.375","-56","5.43029198911517","311.1328125","0","-0.0564585364620069",""
"0001","1603527096373080","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0256640289981765",""
"0002","1603527096377570","1","32","8","922.375","-56","5.4486997585698","312.1875","0","0.0378081271094919",""
"0001","1603527096412862","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00804847483236765",""
"0002","1603527096417493","1","32","8","922.375","-56","5.41802014281208","310.4296875","0","-0.0200501230982923",""
"0001","1603527096425907","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","-0.0245446091055002",""
"0002","1603527096430410","1","32","8","922.375","-56","5.43642791226671","311.484375","0","0.0371817479811005",""
"0002","1603527096467299","1","32","8","922.375","-56","5.41802014281208","310.4296875","0","-0.0130195082184899",""
"0001","1603527096471572","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00701159368841016",""
"0001","1603527096479926","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.019163539967755",""
"0002","1603527096484144","1","32","8","922.375","-56","5.43029198911517","311.1328125","0","0.0190076833351885",""
"0001","1603527096519621","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.00806611476964983",""
"0002","1603527096524153","1","32","8","922.375","-56","5.44256383541826","311.8359375","0","0.00800281001227849",""
"0002","1603527096532556","1","32","8","922.375","-56","5.46097160487288","312.890625","0","0.0571553776831935",""
"0001","1603527096536953","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.00923679972828439",""
"0001","1603527096572279","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","-0.00453185225869402",""
"0002","1603527096576867","1","32","8","922.375","-56","5.43642791226671","311.484375","0","-0.0144516903604635",""
"0001","1603527096585636","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0119856414532174",""
"0002","1603527096589985","1","32","8","922.375","-56","5.42415606596363","310.78125","0","-0.0244080214805039",""
"0001","1603527096625396","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0",""
"0002","1603527096629643","1","32","8","922.375","-55.5","5.41802014281208","310.4296875","0","-0.00403682013441487",""
"0002","1603527096638032","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","0.114501523106896",""
"0001","1603527096642387","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.00942217720502766",""
"0001","1603527096677770","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.0180982068101207",""
"0002","1603527096682502","1","32","8","922.375","-56","5.45483568172134","312.5390625","0","0",""
"0002","1603527096690713","1","32","8","922.375","-55.5","5.43642791226671","311.484375","0","-0.0584918571028955",""
"0001","1603527096694954","1","32","8","922.375","-42.5","5.27689391032661","302.34375","0","0.0186327063420187",""
"0001","1603527096730421","1","32","8","922.375","-42.5","5.28916575662969","303.046875","0","0.00902767151947585",""
"0002","1603527096734695","1","32","8","922.375","-55.5","5.43029198911517","311.1328125","0","-0.00363994845369981",""
"0001","1603527096743309","1","32","8","922.375","-42.5","5.26462206402352","301.640625","0","-0.04968721691205",""
"0002","1603527096747630","1","32","8","922.375","-55.5","5.45483568172134","312.5390625","0","0.0495066758069192",""
"0001","1603527096783510","1","32","8","922.375","-42.5","5.27075798717506","301.9921875","0","0.00398229429344108",""
"0002","1603527096787803","1","32","8","922.375","-55.5","5.46097160487288","312.890625","0","0.00398506989496988",""
"0001","1603527096796323","1","32","8","922.375","-42.5","5.28302983347815","302.6953125","0","0.0249890287818036",""
